ID,Name,Age,CountryCode,Salary
469,NFUCMCSBXORJMH,19,401,2501193.5745904054
470,DPBHZXLZHKIOTJQJX,97,405,5379214.77555715
471,VFFNJVCPAEIGBVWHUKXM,54,240,273351.5932946588
472,NWIMQDWYFUKIZZZFABCJ,76,336,9566228.957238609
473,XLUFCCEOAVKYFRIIN,40,36,8184575.478555541
474,QVXBGOYLYXVMIB,79,12,6217414.1963337315
475,KQKFVLTEGMOVDYXH,18,32,3677167.0105303605
476,YLIWHICDUEUERSVNWWZP,95,318,8981619.803615825
477,VAJRRBIDDCDT,88,6,1789517.762025663
478,YJNNEKYQTQ,21,347,4237832.251248633
479,DAMIRPWAOGPVSDVTXL,79,73,5752683.677839641
480,AEYEJCCIDKEDECMZ,93,94,2784934.791063409
481,BPQMDYDJPELIJZJZNE,50,47,8404645.877731605
482,VUVYXQGBBNJ,92,139,1515470.8986999535
483,FKBFOJVDXRKPXQ,96,178,7595237.171804046
484,GVDLQGEHOFEIDHXY,71,82,3594453.694582867
485,LRIVEERBINITS,82,423,5144247.755055387
486,DMAAFIHFPNYKLABC,99,491,7680551.92313364
487,OYCYQGKWWO,71,20,9980865.841522943
488,UDKQTGKWNNWFZ,100,431,2536477.259394153
489,BUHCKWABRQ,86,395,9724567.954589373
490,VAWRAFNWPIW,72,442,4470138.6524984
491,JBXVFAQRFL,43,303,6444108.58084352
492,EYJVLVYZPBSYFGXN,37,321,2747181.564032641
493,UWATDWTZBXND,87,5,8803033.631735891
494,TZRRQPWZPZIKI,51,436,1839366.3042969378
495,YUMPTZEYJOD,21,431,7330981.474043818
496,JQHNBQIBPVLNTMJJQDF,32,313,1911851.8230710928
497,BDFRAOMDLNEKFJZ,64,164,7554467.899338706
498,WVDMZMRJSKUAMRJFCBY,52,409,441600.42092765344
499,THUFWLSXCWZSK,75,433,4088598.9856107067
500,JUXBWTGQRF,71,57,1387303.6060730529
501,ELBYCEKLRIADCCNRM,29,106,8584606.453948908
502,HJXGWTYONAUEAE,33,234,7236127.016289465
503,SDZPYWCXBVKU,84,92,9560258.140847847
504,JPNYPTOGFDLGDKNRJO,61,353,6842233.400021696
505,SDFXCOTTZFXMOQBXYG,90,356,9655340.002543325
506,WBOALJDOAMUZN,67,398,6489532.376195173
507,TWRGPBNWLAZWO,85,343,4330819.558159229
508,YFKDEUUFLNMHYF,80,280,2201148.7080348325
509,KDCBLQHRUOUQHSVWEDR,93,470,1799966.1130983431
510,JJCGXMQRIX,93,262,6335790.693624765
511,EXJGIYRJZBEAJOWCFH,41,62,1882014.998369801
512,SYPGQSDRFFCB,23,203,6455212.7522710385
513,VKCKCBALZLWHDRIIFA,74,329,8540532.112559143
514,JEORREANTZH,64,229,9877470.993644422
515,GNDEBMTIBBXWZYDKIUMN,66,90,4709252.2677350715
516,MYCQZFXPWBLGGRLUMEIP,69,297,7608009.281511558
517,TPTCUYMNTBGQTEP,77,63,6352429.9230278395
518,WGKJWTTVJKJNJBV,50,443,2857720.31635856
519,TACVEIARXARHHWVQK,39,221,593449.6992560264
520,CZSJSUZMPVKGVLSF,37,308,4599392.750281404
521,WWLRIRVTCPQQJZT,52,219,4360710.206136718
522,MRPVGMREWO,84,146,2089424.9239118537
523,RQPRAPCHNCNSDB,59,112,5934705.005297963
524,UDTELSFOPMGKRUAL,69,411,6132496.219680969
525,OQFYYNCYUJPCFYYK,99,191,5816379.627425585
526,NMEWBEEGKKDCMVGMKCTX,40,84,29594.18719016938
527,KRLWIVECREIHCVCBLU,26,81,5091010.739492724
528,ORTKMOHQVWOD,30,491,6871460.870291922
529,RVEFIRMQHUTCADSTPZRC,28,360,6364845.495733557
530,JKGVRNHVJPZSWHOE,75,482,1850475.389122813
531,TJUCNWAPSVF,64,147,685771.8861839854
532,FFUQHUTCHLSRAOWEQKYZ,93,498,825466.7284366724
533,OCRHLARIUBF,21,183,2819461.8439881164
534,PUJYIMZSDOCNBWIPYVIR,57,430,7984276.762816865
535,HUGEOSQPHBQMBBSORRF,96,305,5660027.947403045
536,FXYJPWHLINXPVKW,76,310,9791092.47628871
537,AJIPNKVLZTPJYRSUTO,44,47,1193330.3782354244
538,GFEFNQFSRRBXKS,63,311,6683256.346461769
539,QVNMVPOSLEGNJGDMFYS,26,76,2960289.152371944
540,DMPPDLZSADTELOFAAOE,82,232,447811.1989938081
541,USPHOXFMQZDBQZF,99,290,6274547.0973545555
542,JEQDQFIJRKGP,71,136,7784498.20350603
543,MUDHDLFMLJLEPAQWB,30,444,5245654.198864493
544,RFJGDRRPWKZINNPPU,75,407,1408755.8480998636
545,DCMYBWDXJSCOYY,64,416,8377724.13941143
546,TFDDBMOPIFPDVWNGDZPZ,93,15,7401628.012425098
547,NUZMXDXBDJPAP,64,26,6223065.565367035
548,YPSCJZCAMVCIUZAZD,81,38,768239.420948037
549,VOTKDOBZMK,28,364,6436846.950534796
550,QWNKYSPDXAEJTBDJFLB,30,164,2139831.328447418
551,JFLNZBSXDFRGKHX,66,280,8322700.841515187
552,IZWABJQYHMVRRMBY,99,109,2624642.6858013314
553,OGHUBRHEVIJJUKH,65,125,8693706.771936977
554,IRVWXWPZKBDGVMJNW,48,31,287866.5511678427
555,JMMOCCMJQBLYW,63,320,5178504.07830039
556,EVKXCCAPURLZPYDI,83,238,4655013.643656446
557,DPOTAQNUGQSSHX,73,15,5433850.7480709115
558,CZOGKNQSGLYFNQ,44,38,9033650.765100937
559,XEIQWBTNQGQ,54,379,1885677.5964346547
560,ETMLFUGLYLNRFFXZNUEP,66,6,6078858.269197568
561,DICHKNMDLAEGQKWUHBR,100,159,9727227.993926238
562,CBGQMAUWAQVCYCCFQYG,43,51,6993382.557447024
563,FSTCYXRABLT,98,328,7513185.987674486
564,KBIJMNBZOMAB,57,440,9419812.94987833
565,LHYXIWMCZQBUTTOFPQAP,46,327,6050104.060121593
566,OWSDLGJBPDUMMPJKPUFV,34,62,2258522.2473842353
567,HTGMJUGEWJUQAMPT,83,3,3551883.862918608
568,ERXSTQNVXUPCLEHR,32,288,715683.9673377018
569,AEXHOPCGNDVIN,44,382,3680296.1770473523
570,MTAKKVOAEDIJ,66,462,1527383.2210539663
571,ADZRFBWLNFYPVNXCL,95,328,1457804.7532155702
572,NLCJHPAPKGRMQXH,65,227,5361827.602013588
573,ADFOCQTXZXMFIH,83,117,7932187.73365498
574,MZDARSXQJCDK,18,80,650737.4290511842
575,CIMQSEUKNNOAVLPQIRM,70,190,3287266.069827228
576,QCFDNIZKPXYGEUXPHU,38,114,7851500.48893472
577,ZJUOXWCXENZRS,74,284,6576125.819679248
578,ESXTNAHRCYOUAXYL,61,186,6479985.949712378
579,INVZRRXIJTINZK,37,380,2039570.3788915095
580,PIHGEBKZVCCPEE,70,3,2467277.4394252817
581,VCSMFVTVQDJG,18,393,2347130.1968315183
582,PZASFGOLFKXHXYRQYSXV,94,299,5298749.945423491
583,LYZGOPXFBVNU,31,447,1702917.2861122768
584,CLCWBTJWXYDB,56,3,5714804.1915561985
585,TMHFUGETFPHPCNYVXP,21,310,1619374.1752514103
586,ZQLCYVRWYBTHL,64,329,1232430.4477732873
587,SQFUKVGXQH,58,396,1772389.258870836
588,UIYKUDDBZGCEWJOZZ,86,210,753055.4353239267
589,FIYVQUNYCZMF,89,365,2431673.255558027
590,JEDXKCSKQQ,83,321,9640487.143404437
591,WSFBXJOULQDFWKFFBQ,76,429,5483504.872610988
592,TDREIVLYWNXNOVQUD,30,389,2864402.293735778
593,LFWVVLKPQNAHLHICOK,26,487,4589217.2606516145
594,XGAPAWVMVLK,36,276,9073779.032826206
595,NANQVMFRFBOFJXUXC,29,370,804001.82944327
596,TILCNOSQDA,69,139,7974311.53352881
597,DXBVVXQDDGARXGIHS,19,488,7737482.501111141
598,BIEZFYSZBTBOMDYI,20,493,9734192.337774511
599,JUHLMRDAAOLTYLTRE,27,353,7399960.144408098
600,WWWBNBIXPQGWLMDMDKM,70,37,4455955.902863924
601,CLIBTEUTTDUHKNZDSP,55,198,1142762.6367298455
602,SDJKSWFXPWX,65,245,4554992.627390601
603,LZCOKDIBHSM,83,78,4581290.55949248
604,XIATMJLKMKGW,99,470,5501215.078119118
605,MUJEDYMHNZSYZBCMV,55,193,2360434.1886568307
606,RGMBIVZPDTXWE,91,82,503233.44506066275
607,VCTIFZTMEKZGSIL,87,307,3412602.5124917617
608,FVIMJJYLHBJGYXIFOXQI,69,427,6638338.974744946
609,OLPIPTSPFHHWQTOCZLPU,48,332,8294295.802073037
610,VKJRZRQLEEKASMDQYCLI,89,123,426834.1201589256
611,YFKJSMLGQEGPVKKHWYBA,31,178,5345904.531482451
612,YUEVMOUBTFTHOYJRRCO,25,246,2729663.21081509
613,HJLLPVPWAIJV,49,246,8536152.214306371
614,FKCPGVWWRSDSFJ,25,77,1562652.2145636405
615,JSTAAKJVXDZJ,28,69,3708690.442567773
616,KFERQQAUZE,55,200,2233482.5482137627
617,IHRYZMLGEY,62,238,4033385.7727398616
618,WUXQUTULJJGBNTCNIVQ,55,228,4740568.014261824
619,XISPYGUYOPKOVZUX,25,300,6233486.043014871
620,UIBMBHJYOX,21,435,8370924.41950857
621,FOJOEMYROXORJFB,38,68,7857524.627793563
622,APSLHJUZNBSTW,42,377,3092384.418513084
623,VWPBQALBKNVKHHAEED,63,490,308264.75546664774
624,XXNESOCSUMRCUEKCHK,89,114,2611277.8982571037
625,CBXAKEUZFLEZO,67,301,9818457.91018916
626,NNLCBFTNFXPKD,56,93,2004432.0791007122
627,VMXIDKOZFNFEDYLZIA,91,406,6951542.180012255
628,CVJSVORZYITWSV,93,441,916877.0762708673
629,NSVQHLAIZMOSNUBQRJ,91,121,8490834.04491207
630,OPLEBNYYJSRPGCVDRHZ,33,195,9354666.746557716
631,RJZQCQARZPFUNFULZC,38,162,6639186.687686757
632,UWUBJYWWHGQUTNX,40,486,5994831.691670557
633,JPPSOZOGQSGYXBRARUB,68,444,8711847.626620956
634,KDYMEJROUK,34,72,7622646.518970578
635,ESXUKSLVZCLJWVYL,54,147,3045815.5908170408
636,IXMYIQRPZZHYKVSIIKHD,73,226,8402700.15545691
637,MQVAJRITWLJUAOTT,58,227,9282467.540220452
638,GAFPUPJQSKUVBAH,78,53,1370125.9727207513
639,DYBSWAVUAVIOGSCD,78,90,8350351.846442343
640,SOSHYGAIQLYQJJEH,61,303,84728.37179911463
641,HAOODMSKEOFPVSNUI,98,235,6373394.322795785
642,QRMUJKOBTI,52,124,8817804.497522313
643,DFYMCMTPIQFIALQQVF,43,191,3544873.6360110086
644,OLMZHHIQHPCURKGHJKPP,41,300,6020411.550669944
645,NWTKNDJOWNNJ,18,222,366667.2106166573
646,RFETZERJQRAQVJEFSQG,83,388,7798097.806599019
647,OUCIOZGXXWWPAX,27,344,2620476.0982300304
648,MKYKLJZMIQYHKOU,54,242,4235843.254703833
649,ALXFAXMCSA,76,177,9044270.76631158
650,LWXSBJFEDNLMJLNX,74,163,132868.69944698058
651,FUUTJFFZNDTOTWZ,40,116,3737872.7736051194
652,KWHEGEIAYPYS,64,489,5319199.393874917
653,DPWOKSESOVAFEIMM,41,214,3797002.964753394
654,JBXQPGCCWASMPVZ,65,371,9071595.046677213
655,RIQGJGFDTWBUWCWCSDCL,93,229,6751836.844916674
656,AXREXBBBXUM,29,57,359793.96972641815
657,GFYVFIIFORSAYXYGVPJE,20,221,8131824.756657017
658,OWCRMPSYIUWZJPSMNPE,86,370,8561251.45326527
659,UPOVPFOVNHDZBPQHQGHB,78,308,456747.7968861067
660,YSCFFDIRLWESJFHW,28,17,8597661.121186195
661,IRYAQDZXYJN,59,130,2704448.2412953246
662,KVWEWHMBMUNUBTQBFOK,84,241,8285888.370233708
663,IZPAVHCEYRCWW,71,238,5827149.317532003
664,NCPUXNWRSSJFCXH,100,111,1912372.912827265
665,LJSUQTNLWRMRJJXNH,23,101,9166503.1901574
666,TDYIOICFOBEWBIBTLYOD,82,195,1785260.6466736738
667,UYEEOJHMOZIBVVGSBGY,36,430,574274.9871815091
668,RHQBJVFXYDEZIB,71,222,5079620.775967679
669,ASIOVALGMOPHHKUBXS,75,177,1890540.548002134
670,IYFDCDQXIKYKGKZPDLOZ,93,318,6902119.139308007
671,PRUNEPSDHFPWLTRJM,74,26,7441688.233001453
672,PWADSPDSMK,41,36,1479370.909302528
673,YIRQXWZVCXJAL,30,196,3710584.3619483532
674,XYVZYQXOIVYUMNLJLB,68,312,6781088.409022333
675,TQYHVKHGXCKFTRGUREG,35,263,4265327.762228898
676,JRAPSLVIXITUGJQ,53,422,7296101.361132845
677,QNHEZWOFZIEBFBXR,30,461,5777342.658730179
678,HIOEQYJYACN,42,334,6619731.39880189
679,CKLPEOGCZKEKNROMI,45,363,6738160.293287084
680,PVHLWERMHSR,35,373,3665030.650189646
681,HWHIURLYSNQMMLOT,57,376,4359614.230049399
682,SGBFTHQIAGBA,55,433,2729827.806601179
683,DJVPFMCBHLSNMMRJUZLD,83,292,3547774.272196566
684,XCVIKHNITPTZLWTYRDTW,47,215,3728498.012349584
685,TUPSCJLSUMFPLC,44,343,9777882.440280048
686,KOMKHWXPUDPLACOZN,39,265,3753531.7593535404
687,NOMSZZZOBXPTIMAL,26,32,5419722.559093602
688,KLKTCFCCBAAFCF,61,338,5904186.781813186
689,ZMBHHCMYOYTSWVTXQRD,36,430,1125591.1879017735
690,AAFUILFIQZXG,31,274,3760730.017182264
691,XFKDVSUANHQD,80,316,5333401.823731931
692,RXQUYDDXYZKVUJU,68,14,4099208.995639512
693,PUSTKHKJOTTBHWL,89,472,7368667.302646608
694,IDGINCKUSGY,85,300,1577415.9484969876
695,JULCHZQUUMCWEIQUPBG,100,75,9126838.30217118
696,GZEBUPYLPZKVLSKMQ,23,374,8865950.562944533
697,WSCLGBXVJYKYDUXL,84,376,4180076.2874238784
698,VLSGKYVJGKJFLT,68,319,836881.7093663106
699,PVSOHGCJDIIDQI,75,500,6483278.195190391
700,WXUABWSUZEQMSAMZTVW,90,402,4299210.672938231
701,HJZNVGXXEALEPX,88,32,5122769.421527533
702,GNNDLHDYDZEJYYRCVVY,58,408,1105867.944036101
703,NKPFFGGBIXLKVFJVR,29,78,9609394.58955231
704,SCIKABLCRLPFXRFLCZI,75,87,9645337.935569078
705,LHZMWUAZWBVTOLTJREC,77,205,4397015.015069201
706,VFSQGPPGJNZUBQOV,93,261,701427.3387646461
707,HTTOUVODIZR,56,178,2171274.093571398
708,JWBDADMWUIHOQNFSNG,48,350,1822904.7880699094
709,MWBEOOFMLGILDRP,51,420,166687.69228993022
710,MPPRLJBWGX,24,140,8168550.343687789
711,LDRRQYTRVASRPEE,69,444,3333505.809117729
712,OAQCLUIRWTS,29,474,1891035.260642908
713,IXWZJNYPOYIW,23,199,2956083.9823652366
714,GZZYRSFBJN,66,342,1795073.7170793142
715,YFYYRHFGLOY,55,472,8038810.854080931
716,XFCUYPPIJSIPFGQFMW,74,195,9868975.898176415
717,EOWNRPQIZNVQCJJ,45,181,6229926.193277981
718,GDYYOVERZNUKMXKRHYWH,28,484,6650579.4674173
719,VZZSGXBIEZQTOYVZIZPP,85,302,2258317.402117532
720,YTVXLSWCZI,37,456,8890971.216031965
721,AWEVHYOJDKWYW,73,320,3968262.2859362247
722,UUMTPUOEXODZSX,54,29,4227976.003791972
723,KUOMSYIWYISYNSUS,48,141,2565763.360073485
724,NSLJIPBZNWAZAJASTZT,52,473,8473107.873709215
725,ZAESDZIOZGEXD,27,70,6752573.23463646
726,WYSABWJPSSIPQV,47,181,9345136.837318765
727,MPPSHXOVHOZS,71,31,1783092.827172059
728,PBGBWMJXXHPOJJ,19,446,2518784.599411507
729,YTDVFKGWJWIKVS,66,364,9976343.032557705
730,LAJYEKBCCWQNGJZMTJC,48,347,4489720.660290828
731,GJYVXEXHRIJUYBPR,18,133,3033124.163125092
732,HNCCGYSENMVNNRK,50,275,6704342.058588582
733,CYCJFGMFLTGGXBKOSY,48,132,2227477.353035525
734,WICTSDIKATWVYKJSQKL,59,249,4599479.937463674
735,VWXNZOOAIJAWXENVP,72,459,9796919.252357554
736,BOMBYIEDPGPZOSFHJZ,76,319,7025278.0050393585
737,RBXNTUNHPTZTTCLVEZZ,84,153,4965215.379994944
738,ZUAXKRLYMVSI,84,297,876607.5913763971
739,FFRKPAUPTUTNYKS,73,60,6971823.308233435
740,MNIWXCDGORJRUXJHOVA,72,7,7983103.542808818
741,RSDEZWPIBFRO,35,407,7237451.419654415
742,AZQFEYTQYMXVN,73,272,2423623.275082539
743,XXXWSYZMMGOLNAPQ,47,450,6046488.940909284
744,ZBJLLXKVYNBMJNDCFX,30,438,8215350.0378408
745,LVLCGLOBKEOZXNJYHMDH,43,121,8213694.413721331
746,UYYBSQJONKBGIGIVR,57,205,195183.9896464985
747,RXPLOYSYXCFOXPZHSY,29,130,8927872.66809835
748,WURCIATGFZDGUKBH,49,23,9605279.646653276
749,VNFLWZXWVEJAUFJRPVT,58,436,7171349.970110801
750,HQLZYGGLRMVUJHX,46,37,1327266.673900705
751,AESTNKGLTJGFLFPZ,32,156,5894677.189867898
752,PRPFHMEQTHAV,40,146,1508354.5712594152
753,SKVHUCKXFMMAJA,57,277,374686.6147731519
754,VDVWKFOVVBWMU,67,120,7974831.486347885
755,KKRMBOVSOGBWDGWQU,37,434,1876340.9071877834
756,JORBDMYSAFFRIVT,41,362,4934475.80194881
757,INVICNFRSBGYLJMCITH,28,341,5743862.670982718
758,RPGBCIBOYDFNAHPCKUD,89,183,7471359.09382314
759,PTNBIWEWBQOCBSCP,57,10,9604056.291853443
760,FSCVTFFRFEQLBKT,32,199,1649076.0438334187
761,RLCDKXCSDQNGFFRGNI,31,304,4566579.119968971
762,GOCVBTXNXH,94,310,6548144.122579973
763,ZIZMZGUCHLMQXTZDPSZ,44,446,8029140.368126976
764,XVIRNCEMQMPBDOSVBJRI,55,196,3987981.6416130145
765,ZHXFYGBKCRGKJN,44,235,6638916.673892871
766,GTNOFQSCMRDBBS,95,1,4424717.864668969
767,JNXJDNNRKZQGZZOA,42,157,2542527.169136541
768,YFPIFQDQHEH,41,322,1454222.9148005445
769,SEPZLHXONDHTRIJI,28,160,9674593.335549707
770,MYJIFZTEOY,25,90,232431.38663270336
771,TTXZHDHDQFKQGLSDY,37,98,8670081.952094978
772,SUPJGCXTHDT,29,60,5118126.209775573
773,NHOFTOXICRKKN,49,391,5099477.938506758
774,AGFLXKARIGPOYCZIWM,91,120,3730925.6366595724
775,STKWYYQIJM,29,37,2403212.6636234033
776,ORQEXSHBFNVMDOS,41,218,9115564.08514142
777,XXPKPQKEWAKIINKYYS,87,135,8021931.365370227
778,BJGDZNCWPQSOSRYV,85,500,7398790.959594803
779,XRLJDQTJTD,18,436,9772868.743925406
780,QJKIOZFPYU,99,230,9366958.051157508
781,UYGHMKITBSG,53,287,6396054.124370135
782,OFBEGLOKUL,88,218,9576029.709668232
783,WKFUOCUGKMSYEDMPD,77,187,6522614.447944114
784,PTHKDEQRMM,85,72,4282160.999829582
785,QKJOPHGWKSXQUYG,48,352,1591105.601928503
786,RMYZWLGKRVBHVWNHKVAO,77,243,4036182.1359967403
787,YSKLIYMSFSTCZELTXUZ,90,170,18010.049481449307
788,VCNPZKMAUTCMXBG,53,321,7245610.562148424
789,RVRHTSSNWMKDCLYIST,36,169,704345.9235855074
790,UAPAOGKMPONNOGTOA,100,422,1240315.5332985043
791,PEQNLJBOGDEWLDDNOWL,93,455,1254465.2703562784
792,KGAABIVBPOSD,25,48,5491322.146027663
793,DYKEHOCLHOIETKZ,80,282,3907118.263687912
794,DXRWODIIKVOGOUG,93,434,5829486.158962759
795,RSMTCXYGLS,56,369,1399177.350495969
796,JPLOFQSRILYN,90,494,8539246.868758393
797,YPPTSGQUWIFIQ,21,230,4091513.9451899007
798,IXQKOJEEAHMOWGUL,19,251,4915177.898764794
799,ENJUCRDMPIO,66,30,3399369.3385304776
800,BZNHCKEZTCYKUE,64,350,2038193.1543595705
801,OGXCWDUWPZYYJFNNBZ,88,161,5543190.873950493
802,NIIEHXLERCYQONYA,27,305,580037.0024176313
803,LZPXJDLHRKQCCTUJLUU,90,497,3296675.158724504
804,EWGVYIGBRFTRDX,51,227,472720.69404974737
805,FCAOLMXFGPZSHKHYGOL,64,215,996400.3242071152
806,BMSPGMCWZAHKD,93,296,2396785.792400934
807,SHPUJQECAL,98,415,974345.8391809519
808,FKZDAJZEYYEBALCQDB,37,188,888744.5984903811
809,MMDDZWVFHA,28,20,2998892.8244157
810,WSNGHDWMQCBEOP,64,146,2378821.3581006415
811,XPTVITITCZGSOFKDBGVY,75,235,2207490.1701706527
812,KXOSWCXHQDRIFXBNPFWV,69,438,4251694.917595684
813,KVTTDRMPGGOCVDTTB,40,71,362090.5729576095
814,JXVAQVHZTSZJIHMSK,92,160,218254.3814580357
815,GCIYOVUMAI,88,59,5945878.225404074
816,UFKWWVESPUYFYZSSCRPT,100,478,5887994.807676279
817,WQROOIFELFFOE,36,48,9617840.880318252
818,OQYVZJQUANDCKNQCGQV,21,468,805951.2959380853
819,UGRTUSSFTRBPQNIKFT,45,11,6744290.160367729
820,GYGTRLZAKVBAAP,85,424,4266198.139526353
821,CHBRBDKUTT,84,154,8337319.530406799
822,FPCLRREPZBADYCGACOW,20,90,6372837.0878295945
823,MYREADXFXDHG,49,233,1631477.6435214567
824,QYTTUJBUHAVNEBHDKUL,26,113,9726510.138843428
825,QKAIINUEDCCFSVJ,72,440,4283744.850952772
826,QKDHXBZUHWHPCOPOMTX,89,103,66391.68533901846
827,MMWCOEOVVQSAR,66,192,3404447.354557715
828,KJEMBBPCIQN,40,164,6816574.668563681
829,LZRSPZGFKJCYXGU,51,123,9537719.800572483
830,GFRFVQMWUSPHEH,78,13,1929826.6678127288
831,QLGBSOLQXGT,91,273,4470158.760754652
832,RRESRCDRRTOSH,64,392,8929562.148662966
833,IIYCOVOFEEHWVZEOMNDN,99,71,6004499.4894140465
834,DJHYSKRDLKLZTTVDEU,71,448,6623837.381241096
835,JRMHNRNBWVLUJLH,94,441,272226.168314754
836,VZYGJJBMBYHNEDL,50,408,5053057.027599783
837,JDGPWXRGZGRHV,44,94,3890563.6347573707
838,IHMNKJMKEFAFZZJLGYE,39,95,4776747.985721863
839,ZVPAZCOLBBIHYWZIVBER,68,436,9727514.793433417
840,MSXQZPYBTUKJN,22,201,2660168.985902742
841,BKJKSMACFQOKEGMXVEX,28,124,471347.6235799473
842,BPNLSJQIDNHMJGIRFC,38,433,2375554.856084322
843,KDMKMYZONDJSUVHFNXU,91,365,1653597.1724091314
844,YCOEYVCRBKC,66,26,6694761.443533063
845,VREOAELYAKEOAQCRDZI,77,427,6683796.505635462
846,RVFVFUVVMWLDINKYEBZ,34,276,4441791.162384012
847,OEGSKPIHAMBQBLHLLC,67,14,1604491.6116236893
848,AZEBACQYYXVZNQ,39,480,744674.0778530351
849,FMCLRCYWCFXIT,67,336,8598538.758872265
850,YYEXYUHJMWSPRBXO,95,198,5233709.868860115
851,NNZCNBRYYRZ,85,256,3084667.4415366827
852,LVQPNUKEGIQDOTO,52,74,4967261.883361353
853,DBJFTCSOHBKNK,74,71,6320239.861178381
854,OCUQFKGMMUGPLWWWRCP,45,318,2693007.429016083
855,WTLNJKHQFSVHVAACSL,43,58,5986523.855751183
856,GEJHSMNNZHCPJNU,29,34,8200991.4403067175
857,PPVLXGWARSKLQIICGI,93,392,5515129.097488778
858,EOCATHEUZD,24,132,5048723.937292788
859,AWRBLKYSRMC,48,436,2361157.685632857
860,PXSOKVUIFTUETBF,45,176,9901951.634275075
861,YWFPUXQPMJKEDKOP,47,497,9651089.43899526
862,CFTOAADMZD,67,152,6793520.933981411
863,PUNPNHOIWOAOQDQVT,45,282,929784.7707092534
864,JZELMUXVCGUWYFP,61,316,7832358.854090373
865,ZMEJNLASOGEI,41,237,6287011.9627994895
866,HABUYQIABQXHFBQYJOHQ,67,100,6469583.199616456
867,ZEAQUKJSERWZTIZZLDRE,64,140,7977929.914336144
868,PTCSJYFXUHCQTVH,65,373,5585512.685184498
869,FGKCUOWZGABYT,75,87,6927845.605253992
870,FBVIEFTGZZWFG,48,479,1435134.5068579756
871,XZRXNSAURFGTAF,62,393,1084023.219251162
872,QVJULCBBHWU,94,8,9424655.315620411
873,MJENXXQIXQCNIDWXFDYM,64,340,5569616.6223471705
874,UDXCKERDDTSSKB,79,149,3224606.881917815
875,TTEOLFVFJOGOGKRNX,41,285,6633286.7899309145
876,WSQXQCIVDLJP,94,423,9842242.423072109
877,UUWFZHYMLPPLX,81,20,7422982.413029647
878,ZAVXHOSNNDBRMLLCODIB,31,207,4260096.89931173
879,PNWNCUIXITMYSQVQGE,88,246,6042175.29784905
880,NDPRMLBVYORENKFFC,95,55,3095980.727298507
881,WCDWMDUGRWMISK,23,1,8754392.155482907
882,BJYZWMNCUAI,93,290,3306528.7444428336
883,KVVXRCKKGWXJSCXFPZ,81,454,3016837.7094926853
884,ONLNUPUJIQGIOTY,40,7,7116068.0096827075
885,FSHALLIZKG,38,85,3380567.176433918
886,ZJEHTFGZQTHVYGMY,100,174,2438953.7295892653
887,RTNNAMTXLJI,31,56,5125260.299702155
888,HXDHPXMPXLSW,36,44,9717168.048129598
889,DIRLGCABLX,38,55,2143711.396597884
890,YXSCDAOJLZX,39,490,2447186.4098401377
891,NISQEOXLXBMSHV,73,459,2135214.471496276
892,JQSEDJCWKMIGVFFPRGH,86,422,1560934.0988783576
893,HFGOIINYQVV,32,378,4162188.237471354
894,OABXWVKYPA,93,31,7932271.281413896
895,XHGTIJSYWLOFQAHIBAM,49,95,130042.02638768661
896,TZXBQCFZRXMSHMNGJSR,54,137,8469215.268920481
897,DYEJEQIFCWXINAFMSK,56,175,1325979.5134358357
898,TOPRAGECCNZJ,40,308,3281594.184313537
899,YPSOLKPANOKSKXZCNDLO,97,464,7193754.6321895365
900,UWPBYBAARFUJFGR,50,155,8248572.365647414
901,EKCOSYKUSESVDQJR,99,155,8888723.315229107
902,NBZNFJVYMCJPD,35,168,4506304.146684416
903,MQCUGRWOXD,27,181,8306992.934510418
904,ANWAOIOIRJ,89,36,1109813.424372063
905,BBCPVOCQBQHQNDEKGKM,82,274,7841610.865397405
906,MTMDNWXXLBJ,24,297,8912026.48770279
907,KOMYOOSIWODDNYVXHIB,80,314,5341610.95491477
908,KQQOBUZADAFJVC,32,26,5348400.871424611
909,XNRKKMGMKBAPQP,75,301,7364263.204179376
910,WTRIMMUXMNSTLLKGWZY,79,33,6867795.549426733
911,MOWSPHQMYRGHJM,61,337,4594449.129536487
912,RFXZIVREFZIHLX,69,433,8930832.21814086
913,IUBZOJZEGB,90,289,6557752.574460871
914,AINOLFYNKCCJAB,60,17,8865930.16065508
915,BSXJPHDPZIENAONOF,84,362,7203811.026377956
916,ELUWJEXYQKILBI,46,431,1296603.3763517085
917,WUUCMRHFIPDSX,75,227,8573217.792158931
918,ASFMDVGSYULKLU,47,245,3867966.885062465
919,VYOAPKVWSWJSHI,67,249,7958698.502141174
920,BZWZYTYLAJ,47,162,4846319.533556881
921,RFJWQMJVUNYGX,82,99,7437080.099230851
922,FGDEFZEYPBWBH,31,237,7070524.389074327
923,YLFDZAEAYGEALYTURKUB,59,214,2705495.824283503
924,OKEQDWFYETWBI,28,161,1111162.2830799257
925,IKEPJGXULTUXKIIN,96,136,6108442.372695843
926,TEHGYSWQLOVOT,59,430,9665124.019050391
927,ZMMOCLKQJNHVPIZNE,25,393,288298.729752244
928,NZOHGEIZNPAYBPKZN,36,27,8919211.845009694
929,DKSYCHXRUOEAQ,53,29,9118845.524006829
930,YYDTCHYXCSFEARSI,48,382,6192631.263869981
931,WQACKATMCHDILDWQ,97,269,5775509.7924940325
932,CYEZIRGDYQTTKGD,49,277,6587261.360753099
