ID,x,y,Name,Age
549,3547,9229,XKCGUKGYPMLREUIGFC,26
550,387,9146,RMHGVKXXSY,63
551,5245,9662,AFHZZFZMLWU,25
552,3922,7310,CWNYCCTNOP,73
553,1221,936,YRQIYFYJSRAE,16
554,1924,4246,GJMCWMNZATA,37
555,7185,5614,MOUDZHAVQKIULTKBM,65
556,8901,960,UGWILVNAXY,67
557,8639,6299,GOFPAFPFBNORCXFWUTPP,52
558,350,4995,KYROPHQQZRWEKKPMJD,70
559,8856,7999,UXUFIIWXFYRA,58
560,3715,2588,LGTEFMHTSFVIVRZAIAW,48
561,8616,9232,OSEIULTEIJHQVU,66
562,4260,1436,LMXEALTCHJRMK,70
563,7738,7795,VDUMNXXOPJTRDGD,30
564,9393,5781,HRYVKLFUMHVI,43
565,3511,3177,OKXVLWEQQOAQM,54
566,673,9145,CXGVXHIVVVLQCI,22
567,1938,7620,VMYSFPIJHPVZ,52
568,8033,7339,RKPEBIRGCQFQWVNW,53
569,8945,983,YGHMWUZXXQ,51
570,7303,85,GZUZCMYUSZBFVVDNJSLQ,71
571,1973,4258,ULZUDMUCMRVGDALPSFR,65
572,8529,2694,MBZSOGCCPBZYMM,42
573,5277,8760,RUDPENLNIYLI,63
574,7970,9998,YWUVCSPKGKOYPCUOPEZL,53
575,115,3005,VRWFNTSBAXK,19
576,5719,8546,LLZNDLGYTVR,26
577,8043,2329,VFMNPCLPQL,25
578,8169,5004,ACRSNERPVOVFUAFTEB,59
579,5696,5562,UBOZNLSYFDJJOFGCIOAG,34
580,3404,6797,QWWWRJCKUMCWTCXB,64
581,4242,8875,XCVNXTXFSBGZCCSWJFJH,58
582,2820,82,UAWMKORDOYAUTELGICO,69
583,1799,893,DUVLPLLFYP,63
584,2691,2532,NLXIKJZTFTAM,52
585,9264,8872,AXCEQJLJROKLHXVJIQN,75
586,6437,7130,USVXCTBWQJKUHQX,33
587,9709,8926,XIKDPZICEESJIHSOUWVV,73
588,9776,955,HOGLPHHRPKUGZ,39
589,6253,8372,WRHMDCDDCWUQBHUAPGJK,55
590,4078,7888,FPDVXIKYFZSRAXOPHVBH,15
591,5405,6240,DDCDEJPAQYUIRCELI,56
592,4611,3777,SXMTHGSZZMACDWICG,15
593,8266,2320,EFDEJNRAMU,43
594,6634,3933,DNCQVJYOISQP,28
595,6007,2653,EEOIEDCTSMXPOLPCGNBU,71
596,3604,7333,ZHBKSNLFQCLMCOKNKEIT,27
597,3280,5761,TXQQYZEAAKDQIIRJZKZJ,55
598,5162,688,JYQHQSCPEGIH,39
599,5618,3384,DULMATLHIINPRKQSWRWH,15
600,28,3694,PNVXGWNFOBD,51
601,1434,3088,UYFGCEROXEPGEYNEBG,57
602,2903,9913,TGBXNQESDC,56
603,3252,4733,ZKCBJORNNSE,51
604,6448,7844,SVWPXWOHLTRIEYBQUOGR,47
605,9830,8986,IAMQMTXXLATF,62
606,8969,288,ATDXYNRFRE,71
607,7426,7850,ALTIELSHGSB,27
608,9077,4797,MCSWRJOUWPDQ,48
609,612,6281,GTKRGYQFZQIGPJZX,55
610,4186,5906,NEQGWRXPNTMWBCZPN,49
611,9284,4004,JZKRVDCAAEPJZMSDYZDN,51
612,8809,6993,GFHHXRZJZHKGPSV,52
613,9738,3190,DRXDVJBAQHWL,31
614,4108,9235,GFIWONRPABECABKBL,67
615,5736,281,CCMKERZJIAC,53
616,4263,6553,HJCSECLWQOOZCO,16
617,9120,5771,JXOYBAJBDGWYDVB,27
618,9594,5041,TBAWGMDMXGFONFXR,72
619,9114,9060,GHINAYBVVBER,72
620,99,1423,CKFRNEADDOMRE,36
621,7385,9395,TMDXVNIBLLAXIZRO,28
622,2354,2010,VYDLSRBFFBRI,26
623,5908,4380,IMPPWKXDTCYJZUGH,25
624,1608,1116,AVQDOEXRJCNK,71
625,5394,9029,PMNXGPHMSFZSIPT,27
626,9112,9303,SZDQEDSQEVDJC,64
627,7719,7111,PFMKURUWPDCT,73
628,284,347,TEOGSXLESK,16
629,0,4509,ESXFPDQMFU,18
630,4803,6794,YYFHISJKTFR,75
631,5851,4642,OHORASBAWHXAXFRZDEA,20
632,2963,3614,QQEEAVSKVSL,66
633,9378,2102,BAOHMXOCYTDDKLKI,39
634,2098,4697,DCENNBOCMQZBQYTWDWU,55
635,4966,7904,MTEZIGRYXJVGOYGB,67
636,2068,9057,ZIQLRSQYOYGRJP,27
637,6827,8632,ANXIZQBTAGUULYFLDWSG,45
638,5604,4371,WTYUCZWBTEX,73
639,6509,3301,NUXEVGMRRXPIEBUES,59
640,7874,9089,ORPATFRVAFDQ,28
641,8417,1278,ZOUOFEHVAYRKRCTM,49
642,7820,3637,EYNKDCEOLWIWOMNJRSI,27
643,1807,5320,ZJOABFHSEV,15
644,3190,7333,PQKUEHTBZHOWWFGI,46
645,1932,6579,DUBQZOEYIDOPJE,26
646,3973,4569,KWQPPQSWAZEULLKBOT,67
647,266,7484,LVRHZUFCNVY,15
648,5382,2681,AJMULJYXWSCFRQRPSTH,48
649,8806,8631,SWKMHTRIPBZBFIXJXXFQ,51
650,9557,2208,CDKJVWCXFSFSUSWAT,20
651,2418,6899,SOYICNBLQZJBPAMIV,64
652,6834,576,WABAQKVQOISIIGVKXET,19
653,7500,9701,RMFBKNEJDJCJLMGS,30
654,4765,8017,EINZKKKMFQLT,40
655,5641,2558,GOGCCVCSXHTF,26
656,8819,7893,FUFSZDMDROJ,32
657,9160,1346,FCHAJAZTTHUWPSQEGGC,46
658,4485,2689,JBJXYYLQMJBLOISQIK,58
659,6772,4822,ZIOWCYLIGNCR,33
660,8373,6548,VAMMFXSZWL,20
661,2283,7294,PHESBPQRZEOVNEEMGY,23
662,4289,6025,PIAJNIUMMXFKHT,34
663,6732,2605,AMRSECVBYUIMHXDAU,59
664,120,8503,YNFXQKDYWNAPBSNISN,41
665,8717,4159,SAYNYNYFDYZFPV,15
666,222,4720,NNXMPFEDLPVNXCOWYS,49
667,3676,4424,ULJGUKYQPGVHGUQFBT,25
668,4332,887,OZQNTLNZVFLICVWMGOY,36
669,3632,2960,MEJSGZPYXTX,29
670,9768,6434,USGIKYNMLBTSSGTDIWM,23
671,9114,4909,QYSADFVWFB,40
672,7326,2974,MRJWTWKHUTNTSAJBEF,61
673,7557,163,NXSQWDHLRYUWJKVNPN,56
674,2544,9402,FLBDZQQMPLI,69
675,6432,182,LSEGVLYFBLLAMS,54
676,62,9751,UZTTGNOBGNF,70
677,6490,4997,UDBVIWYIHHJZ,42
678,2023,4728,KHAJMBRSBEHW,74
679,8342,972,XLVMTEEWCRKSILEH,23
680,8595,90,KSNEKNLILRPSA,25
681,2437,9699,WURJKXZFPJVQSJDJS,22
682,2852,3287,CPQKJEQDTFZQJ,74
683,127,1277,ZABRURPPWQWHIDCO,27
684,1508,1858,RXOUUSEUEFEAR,64
685,9989,125,TQIQNHUPDEZWDBWCIL,38
686,2508,7651,NMYCLPEMKDOODL,61
687,7322,563,VHUBPYFGFT,40
688,9299,8466,KFEBKZMJWBIPBY,73
689,2022,6399,RIUEXPTDCVISJUHDNKP,28
690,9351,6714,NCDORGELNMQS,53
691,3252,2849,ZLZIPILPWRFYSMQ,69
692,592,2215,SPCPIJEJPN,36
693,6557,9043,QYAEVPIMWM,35
694,1024,2899,FMRIRACQVYNAOAEKVHW,32
695,3799,5636,COUHABMRSEC,40
696,4669,9419,CRFDMTUNNGXQIWUJJDHA,62
697,2371,5733,JENSOPKNWYRMFUNZG,41
698,9673,1109,SMRDMGELDGPRMVQ,31
699,7764,3077,SJFFJVHRICCGYUNPRKU,63
700,116,8169,EFKOJTPKTD,19
701,8933,5774,JYYFQUTMMC,19
702,7935,1414,DPOIOCSTFHZ,61
703,824,8778,YKYIODRZPLEZLNVHJE,30
704,7096,8301,LRHAXNNKQMSN,39
705,6704,3287,GCLFGYFQYVBVARKZBOIY,38
706,5265,2242,SRFISVHAFVHHGR,32
707,8121,4822,VTEIJRBLFRUPAXKKO,15
708,3593,4304,FGQEFJWJOZFSUGQ,23
709,5310,5239,UDPTYQZMBUDTCZMSBYM,57
710,8934,1072,WPQJIZYGWDKJTYPECO,70
711,7374,2370,HCQIXLNCHBVKLHIBB,41
712,8609,9032,KCKZYWOLZBMEVRPWYBU,21
713,2276,8405,CGGZPKHUDKEXAEWSE,66
714,1863,7051,JLMGZPAOWXAVLJSFNDE,41
715,7486,3251,SQMIHNUVHKLSUCJCGH,67
716,8199,8537,GFMEVRXNFY,28
717,6653,8920,UFCKHGYEGKCZSAPOBMTZ,50
718,8982,8491,LOWKTSQFLVDTH,74
719,1890,9743,YCJZNJPZYYYGJOJDE,54
720,9974,9455,QUKOKAEBTRNIYNR,23
721,1616,5451,HZMEISOYRF,38
722,9371,5216,GXINUHQLZUNBFDQOAULM,64
723,4591,885,APNPQKCQUFM,62
724,626,7127,KBGSCOJMAPGKIHL,68
725,6103,9710,ROIUQJVRKMPBZYNJR,66
726,5966,1170,KIVMZTQGMKWITQYGF,34
727,8990,929,FCMSUKSBKK,69
728,2138,6449,PWRQYMEGNXSRMKTSCOOM,57
729,6819,2860,CBHRCYNBEFEJXHWDRCKY,39
730,7239,6434,IJLQSWJDEJVQHY,49
731,7021,8731,GBFEGNFQXYG,58
732,4517,4995,RWRSNGFIGUTNRYJFYAKV,27
733,8629,840,LFJKCYLCEHUZCBJPTO,32
734,6245,5057,AOMJHJMTYGNDOQ,21
735,7008,4943,SSDIGXQIVMTYMIVZBMU,33
736,1745,7734,CDYHLYHPILCBGQEMCNN,51
737,8292,3067,KCDFXSZWTNCXSQD,27
738,1409,1325,CNWBETNWOCXQB,25
739,765,3124,SQBXPFFENGBTT,33
740,5277,7805,DMTPNCUTNTBTVR,44
741,4997,3063,XOUXCRFCWZPGE,51
742,8144,2792,LLTOGXSNTXYHXFC,53
743,4326,396,SSXBVFPZVRDIJ,51
744,6056,6546,RMLCQUPLATFLFGWDKZ,59
745,2710,3931,UNWWDWZPSFMAGMP,52
746,3102,7643,MLFNXRHVXDKOVRLHIIXS,71
747,6675,7189,ENRMCSHVBPGPKJIW,63
748,9988,144,NGYKSOCARVLZYPIQAH,41
749,4756,5798,BPPVOWXMVEB,20
750,7018,1220,QXSSMYYQAPUEY,46
751,2634,7959,LVQUQQTRYRGTBGWVVN,61
752,123,9901,BURJSRGXHUZIMXFDZ,62
753,6460,9443,KXUBHGVCZOMHKSCTXZ,32
754,1629,911,QHFIDKPBDV,64
755,5672,108,ELRJMCOGXZUDFVJAEE,73
756,9425,2507,JNCSOSXRXXFPF,70
757,1320,6012,QQFFCSTHOJOALJTL,26
758,2538,1825,DMSHBZHOAHBK,27
759,9694,5525,RCXXEKPGWNYZVIIFW,24
760,2589,4430,JRKPHEIMTFIIRNKNDMH,25
761,7774,7633,STSADUZSDTMSBYUDITTM,22
762,7406,4324,WMQYJFGIWDPJDN,53
763,4478,6637,IEHKCPXUOXZFIVEXHMAG,27
764,7011,1642,YDHCHUVQSQBKCAOPGA,61
765,7335,485,RJKAYXCMMODEMUILXMT,35
766,7837,7453,CNHABESRCBRTIBQXKJZL,53
767,8700,2530,IZHESGPRJSLMVV,75
768,3137,2115,BFWPXLSFZCTVUOZTFJY,75
769,1408,5772,QXUBRWSCFTXV,34
770,1111,2275,WANWLIMYOPG,47
771,3877,3622,KXHQEJVOYUYXLLE,17
772,5487,4470,CWHSYMEAKMLOKY,15
773,4825,4908,EJILDFTINMCNCQGZAR,38
774,1527,210,YACWLXNGLUYBR,74
775,9317,8273,FQWZSAOKWMO,68
776,1321,2977,DFRHFBVRVITRMGPHBFFD,64
777,3952,3817,ZRKRKDFVBTOPHYGRUHY,28
778,3115,3129,DDXOTFFQIDCQITVBRU,45
779,1134,8758,BNGGMFHLRUX,67
780,3525,6284,DYYKXLCZEIJCAHZ,56
781,4470,205,UJGDEGKOREIO,56
782,2963,2050,ZWOPSVKACT,29
783,6895,4187,ORUHBHKGAKG,51
784,8075,3264,SGSQVUBLKESZ,33
785,8071,6888,AJWZHCCYZAVFJBC,27
786,4378,3306,QFJETAYXIOWERZZVKF,47
787,8752,5141,UNBZHBEIQTJW,46
788,2742,373,NKZZWRRTLTUZAB,27
789,4704,3607,DIJYQEQFKXKBTB,16
790,4452,5201,IAPUUZTZHTQAAXYWRXA,34
791,6743,7837,PQAMWXDNQEZZNYXNHCO,39
792,9621,4834,CWMOQJDPANGACZ,17
793,5630,9642,EWZAAKYVAJWAGKHW,33
794,2562,2203,EOXYPVXCTPLVADPFWWEE,37
795,7434,1702,DGSAMDJSOUZXNDAOMPXI,26
796,3366,7414,BKCMIBHJUYA,66
797,7078,3593,HBRLAEMHSTGVNIDEMFV,66
798,8804,9714,VOCBXWFBZKFUWCSB,71
799,4545,5029,EBALRHZLFLLEAHEBNYFY,42
800,9845,8879,YWSAYAVSPRASUNK,23
801,571,8174,RIKKQILZQWLFEQNIF,36
802,3748,2079,FDPXDKNXVGZGMYX,61
803,901,692,JSLKBFZMYFIF,57
804,2309,9743,UHFDQUDCLPTHLIA,33
805,6182,7188,JUREKUTLIPTDUIT,36
806,6232,7312,CFYEQJHZRBKJIXGZB,56
807,5839,9766,OVIRCPQJRSLUOI,52
808,6514,46,WZGWPXRUMGFKNR,60
809,9481,83,QXZZFZSWHASZ,68
810,7300,1936,PMJHZCMTYDIH,75
811,3096,1093,LMMMLPMSGOOP,46
812,9822,7954,ZPUHOTFKGZKDXCLCVH,26
813,3458,9306,IFYOEYHYPNMIKEC,54
814,8019,569,FOBFJXRYZZURMGVZE,38
815,3971,3658,OCFKPYPVMNPRJZTLGSBT,44
816,3661,3910,WVNMYRMMMBNMBEHJDFSU,16
817,1291,6438,PTEFBGVKOTMA,15
818,8589,1659,BWJSJIPPGENODXYE,56
819,2532,3172,JMTESUTRGQCSLIXYW,27
820,2129,5893,TXXQHUNWRFDHDY,73
821,9370,4848,YMAOMPGLTCICYL,35
822,1711,6483,BJEPTGIPXUNBWRZB,54
823,5802,1530,RLRSDFPNHI,59
824,8058,5606,DWOFQQMTDHKGC,28
825,2489,9548,ADANJZFELJJOVABLG,65
826,1169,7391,GYFYCZRXFYXKL,16
827,4057,9338,YGXNDRKIFVLHQZNUAW,31
828,6613,9011,FPDOOHWIJXUGGYKTZ,16
829,183,3149,KYNTTPIWUUUSNXI,35
830,4207,781,ZDWVTSSWTNSLTWZFIVD,25
831,5346,3648,LIQNUQVXIK,42
832,2827,5964,BFEOWVEKOGHWKIBKZR,69
833,6241,9875,VZFFSNCPOE,63
834,2286,9532,XHYAQNDKSB,70
835,5131,1225,IJZJFFSQDM,33
836,7137,7259,IHJCNYTESHUXFT,51
837,5217,9192,AGXJIPNYYRJVMUCLRAV,45
838,5471,7666,KYDRAHOJUFIQM,16
839,2349,6567,WHJMTDWARBFRX,17
840,2822,5946,KYTBTMMPSWN,37
841,2598,4087,UMZFDAUYYSXN,60
842,4147,5135,TGAWAAEEBGET,27
843,9232,8279,AKDTFUEWVYM,28
844,8087,1887,MCTNLTGBUQ,21
845,4867,3755,SIVXOXSADL,50
846,1882,2514,EXAWSGCLPBEX,24
847,7802,566,JRVEITDQDIK,16
848,5533,8432,CSWBJKRBYWNI,28
849,645,3839,NADJNSHPLWNPJY,53
850,5497,9809,QBPNQDPWZLVEHNGSNRV,60
851,4039,3430,LFFQAXBYFWHLDNETJL,26
852,6927,866,OSFFIUEOQNWZKSRJD,35
853,6990,2364,YPMNTZEHHVSVDUZ,38
854,9635,2433,RNXXTVQOSC,15
855,6324,9239,AAKSURKTIMPCLYCBG,68
856,5479,4344,BMYUTFOVQYDUSJF,58
857,6407,8610,DPDYROYNMWSRMTYXW,57
858,761,8227,ORRTZEJARY,19
859,9139,6976,QPOJBWBESJADTUB,38
860,3997,2843,YVTHRLKOBPPLZPDVDJPU,36
861,4791,9436,YKAXKNNUIAPO,68
862,625,7822,ZVNZGBGYRPQ,62
863,8587,2142,YHBIJDSSCJLB,31
864,5837,5769,CNFODIEAGDKTFQMFXWE,25
865,3383,907,PJLOGTHRBPUKUB,28
866,2555,985,DUHNZLFODYXCEP,54
867,4600,87,RRZSWJSMIQZFDQH,25
868,5305,1908,CGWIQABIQRJGBRQ,53
869,6758,4703,QWURBITXTPALMNNZ,65
870,7762,8136,TEFANAZAAXDMKYVKVDBF,19
871,3308,1682,EZCYAMMLNDNIR,37
872,165,5776,IRSGRCCMRX,18
873,1415,398,SPCDFJHSYFBYXJJRBK,49
874,1821,4353,WSTYMLOUFSTEBRRJE,48
875,9294,3643,XMRDEBHMNQ,57
876,523,6610,FSZXHTWQPOQW,58
877,7228,5018,EHTBZHMBZJ,44
878,8295,5493,YHFNLZLVBSOPC,15
879,699,3369,PGVJQFVXNGCFHZLQSQSO,27
880,6273,4784,NQYMMJUQEMF,72
881,448,2258,SCPRFDAIJPIODRLGXMF,16
882,8146,8772,SSMTDEPOPQLNLLCFHGMP,58
883,3467,9027,FEMGSZOIHCYLG,25
884,6517,6530,ZUOYJOWITZPGAH,60
885,3087,534,MBGOMXARBGR,68
886,131,6653,SPWETVUNGCGVPHG,36
887,213,6154,MQJKZYEIZSAMYTFJ,57
888,3356,1708,LNOHORIQMAPH,74
889,1614,7285,OFRUPBGKCBCXRPKGA,28
890,2927,101,XJSTMSSOJM,53
891,9025,6821,AZXXMLFVTVD,34
892,4940,849,EPPVJLPCDEFBOLU,32
893,1291,1601,IMDTYXXCHIESAXKU,66
894,9497,3333,IPJWILFATXGUG,58
895,1383,7048,PCSXMTWZZEOWWR,64
896,9050,2125,ZHKCYWFCLSJS,15
897,4845,7960,HGNQAZYYWMMEJIZGVCJA,29
898,5538,3189,ZPTCHFVYIE,62
899,3070,9792,LFQHHAEEBSSRDFWXAKMS,22
900,656,1102,LUFTWOYENNFOCJ,64
901,2593,9948,YNNFBZALJFUY,53
902,3105,1312,VRMCZQAGPFISEPXSOS,52
903,7340,4350,XYKUKDLIXRNVI,41
904,1510,315,KWWJBKHOKWDGYLITCHO,15
905,9000,1782,NUBSMBJWCZMVGECFAMQ,25
906,1130,671,EZQAROJDWKSJ,69
907,595,597,VQRNUSNTXHWJ,63
908,4850,1679,VOCUUGDOVFWNUUISP,58
909,1440,2681,TNVFUTXXZZOYP,38
910,5015,4503,NQIKKVQWMZJTKHBVK,20
911,324,6471,ICUXAQKOBJFTAD,18
912,5535,2406,LXZBQYBLPPXWUECLYXJ,36
913,8854,6824,CEDTDETLOJM,75
914,7232,5883,RRDGTYOZDFRNLBB,23
915,7909,5586,OLSWUJGIXEYY,33
916,79,9016,OAWSPHTHJEBF,60
917,8275,6141,PARXLBFBHXMV,48
918,6927,6187,QVWXAYCAMGYQECOH,75
919,5130,4540,JXGFZKUWCBTYKSDDBWOZ,43
920,5620,4261,IWLBTAKDAUZ,32
921,9833,8288,BWEAKQCMVMQXD,35
922,9040,9447,JORXUJVMRYMJBFOPSFJS,41
923,1731,7585,MZGDEHVBXHOQHNJZL,44
924,1360,8992,ZCNDLBADIRIFK,33
925,5440,8635,BWFLJLEJIEU,67
926,9345,5983,NFNJZIZYFFEF,44
927,363,9311,PHXCJJYODISHYF,30
928,4562,9437,WGGQINZSEEUWGJMELZ,63
929,2386,284,VEEESIPDUX,47
930,8889,3159,SHYNXJQSFCZMEVBV,29
931,3478,5793,QDAHIRMDMEYZEDX,15
932,7951,2213,NDCUEUNAIHBBDF,49
933,9103,4497,DIDDCGPYYGB,35
934,3399,2295,TWPMWFLFGUP,71
935,4409,3186,QCEXKOYSIG,62
936,2874,8090,OWOWQRKRFYXDZ,35
937,2317,6476,DNEFUSJWKKXM,46
938,6034,9165,RDDAMHQWTWT,74
939,78,2278,DBCJCKIJEKR,30
940,8142,5468,TVMKZYEGFJAMRFQKTQAB,62
941,5908,3378,TBNEWUCHBO,41
942,5703,2993,QNPSPMNHFZKFQGCCAH,55
943,7413,7832,KOGQLRTHEDBRCGGXM,43
944,3163,963,YVNMCHPEFJTTAYUQMUK,37
945,6188,3357,UAHGXMNXKEXTDMQRWBEE,44
946,7951,6468,JHYVFLGWPGL,64
947,1623,1840,RXSABDCKVGZFV,51
948,6091,5480,TCHKSXXMVMGTFP,26
949,1613,5413,AFFMUITBABD,62
950,8702,762,MBFLDORQMCLGCWYOQSO,27
951,7581,5826,CCDOHBTDXDDKD,25
952,5727,200,WBNQNQCZRTONNASG,43
953,7812,6464,WUDIXAODKSDMR,23
954,5041,4155,OOBHYZCAQZDSFUGV,73
955,2391,6597,GPVEJXSQAISEUEGVQH,72
956,7888,4364,FOWOOHURMOFNKFQWNJJ,22
957,7209,9147,ELXWVRKMEMVG,18
958,9690,8010,CDACGKPJDTFDKWUXTY,74
959,1776,4482,NLAXEMQDVJJWHYJZ,38
960,9410,9486,VMABSGBSXFXHFHFXA,69
961,7087,9071,EIZDNPNFSIVMMMNQWU,38
962,2321,2417,ZOFKDUGUUD,19
963,1344,1414,UHXOQCYMEOFLBT,63
964,236,8188,MTYDUMRCUYJIRW,32
965,2127,4290,VTNBDDQKUHARJMAQ,20
966,6218,3289,PNMGZDXJAPZK,58
967,1186,9289,ZLEAZNNXDRKGKWHK,18
968,6822,2554,GBRRMLWZNYGUJEKHDEWQ,63
969,3062,6479,GSTMYFHTMBJRMDIIS,44
970,5781,270,HDKWFPODSTV,16
971,7970,3242,SGIHWIPLVJGY,70
972,8565,8943,DFOAXQQZFIHCNHTXNU,68
973,2474,6560,CCIWOBPTIRVTZI,45
974,9599,1101,VWDEWFNDLAUHZFP,65
975,611,6030,ZUMJIQIOWWBUUKSI,44
976,6905,4586,LVDILDAHDLP,49
977,3995,2066,EFONZSHFOLMKLPPXEQR,66
978,2352,1866,BVZQNPUPXORIABRDVY,59
979,5503,951,IAZUGPJZBPLWYCIT,67
980,1674,633,OALQPPOOHUVH,28
981,9489,8930,MLBAHOLDUIVOSKQLMPU,68
982,6915,8419,WTAKZLPDCGO,23
983,7781,9070,EIZGGZLTCXV,71
984,5726,5205,OPWRUZZPVVYGBKEFX,56
985,1659,7631,WCRWZOOTDQUOA,30
986,7326,417,EJPTOFNIHDQIB,28
987,5323,9400,TGPBNFTHRYE,29
988,3549,6112,MXLPILPHAI,25
989,7484,1632,LFNPZOTWHRWSLPT,19
990,6835,4593,VMWTHWJSMSELC,23
991,6388,2524,JUCEXFOXNWTFOHQWAQWW,40
992,243,8965,LTQTGYKMLYQUTMFQYSA,30
993,2581,5652,OGJMJYZCUPGYWCIL,39
994,3215,3453,MUHEPDCIEUYFNF,59
995,2800,6757,WJGVTWEAOHHNSQ,32
996,6410,3857,PFVXWUEOSDVHPQCJFU,71
997,1681,4358,UDEPOYHFXMGREOO,30
998,3047,7620,JBUWEFAHXMJSKEYVR,56
999,797,7370,CFIHUDQXZJEONFVDE,37
1000,7363,9310,GWYEJHFIATSXO,33
1001,4560,3074,IZNCDIEYQMEZAPVVUNI,44
1002,2274,7711,TAJNLMJWZAWYE,58
1003,8637,2098,JUMUUKLVZHY,68
1004,9316,5180,JGEYRRJGCGMZOMT,67
1005,1655,3747,VJVJUTTLNEWMDPLD,64
1006,2422,3408,GDGLCLGYOYKJ,31
1007,1781,3817,TRJSYXSOULRDRT,54
1008,6437,5915,RYGEUFRGXDQYNFS,28
1009,1307,5843,PONXAUIFOSGI,29
1010,5718,5197,GCDOXBTXSRHAKP,70
1011,1631,5793,LUZXWNGTGM,33
1012,3384,9945,GTOVFYSHAZQMVORT,66
1013,6941,2940,IRGNCFYVCIMFTAK,27
1014,2015,5,ILXZGLYIHIETRJXOYN,32
1015,5538,2729,QNJJIXJOCULJMPXAYDD,50
1016,8378,9324,EPHVRLEESYNEZSBVGBFS,50
1017,6015,1282,KHNFRARPZHNTLQXHEGW,55
1018,3966,6857,SVKVCWLMRVWCJBLFI,31
1019,4049,5071,GUJDMBXFSDDXMLECZIJK,30
1020,5596,2819,XAIGYMZUSUOTSR,22
1021,7824,4157,ZRGZFJGLZQS,65
1022,5691,9408,PKOQTEFTKUNNOMVWOPHX,39
1023,1004,9260,GJEGTHZQIMZG,50
1024,5127,8016,VPFLLQRFHELNZKYBYA,38
1025,3796,670,QLOCEZZHGZWKSBCY,63
1026,4843,5460,JPGNSGIMDCQLGKYUQ,71
1027,3293,177,FUODLMXQGZIHQDWLCGG,21
1028,1064,7386,CFRLKMUEGH,31
1029,8404,7774,BRMPOMPIWV,53
1030,9325,2999,SWGGWWSEXQUCGWBCVK,56
1031,4199,5667,GUFSCLKZEFENZBOZCRY,60
1032,8772,2944,NZEXIOGOFDXWGBJ,21
1033,8686,7117,ZDUAVBAOEVSVOFBMO,34
1034,7116,9206,RGNDDOCCWFRMPZV,67
1035,9079,1216,PNGDJTNEKU,70
1036,4080,9966,UCZUQQPKMHKBVALDW,62
1037,2596,4156,GCKALPBVDLTFSFV,36
1038,165,2888,YTNTAYAMKOXHU,37
1039,8926,3790,UXWYAKBFSXTRMFU,51
1040,373,2945,FODBBWRHKD,64
1041,9710,1473,ABLXYLNPQHDMSZSAA,59
1042,7459,3458,UMYWJEXNIMBNFU,67
1043,6064,7439,LLPELPYXHGQZXZAK,30
1044,5681,9134,KBVOXIVRMW,75
1045,3257,5968,LTUUZXTRIJZI,70
1046,4361,8912,SCASVRNVLHKVG,44
1047,6194,3226,EGXKMDBJDVSZH,58
1048,9392,5191,LUNVKTXBOXT,62
1049,8177,9968,DQMZJQZBSZ,24
1050,2547,4835,EGGPDUBBTDBP,67
1051,5156,5252,SRBRIREJUNOLQ,24
1052,7454,9642,VXUQLTEFDZIR,75
1053,5746,2730,VTAMSVCHKZG,21
1054,7315,5836,UHAENKMWRUNKNN,33
1055,35,2401,CDAPTBVLLGXXYQY,18
1056,4878,204,MXUOSQIRDMICOCCA,27
1057,6173,7852,JMRMYBUCDRGHB,22
1058,60,3299,PCPSAWCXZAKXZHPXAYZ,15
1059,7505,8918,JNXXFTKTWZLCPA,50
1060,6979,5175,OTACPWPMGGUMHC,56
1061,1057,5884,FGSXJVKSWHZHYJER,40
1062,4531,2830,IJVYZVRZLXJBVNTDZO,63
1063,3958,3353,CRDOYCMKWRZX,61
1064,1435,746,WKNZMZZAUWHMA,47
1065,3300,1038,TWVTPINJNTQLZIHUVBSJ,58
1066,8248,3180,EPGRGCFFTBEZXCDKPIW,15
1067,6421,5752,LYYIHEUPXGKCN,66
1068,3818,8863,SOJIFPXYVCYSNKSQLLIW,37
1069,7498,9820,MOECVANOGGPFHUTTMR,38
1070,2589,1774,UEITQCZZMWPM,65
1071,957,2510,IBBWFVZSEGQ,75
1072,9786,4220,DKPZHWYMJCE,21
1073,5912,110,VIQLDPQIPXXUQZM,62
1074,4210,7043,SXYHTFFKMCLPP,65
1075,6592,5635,VIYUMAVTAWCFVSM,33
1076,3940,5240,NYJVPLYZWKDWMKUTA,50
1077,769,213,NIQOFNJOTOSJDJLGRPZM,69
1078,4354,6911,ONZWUVPASHLCJTZUMVLS,40
1079,1858,2519,HVCZBCULNGSPYZUBKHN,57
1080,3834,2408,UFCSAZFPGGTQJKNXI,39
1081,5580,4225,YJDKSLKFRRBGK,27
1082,3742,5060,CEWISDZCUPCWQHZSGC,36
1083,1575,9514,CAXZAQMMAZWQEQIQC,50
1084,5709,5520,OAWVLAKXGNBOCJ,68
1085,2993,4880,VESGGMRCEDS,50
1086,1306,6382,YQIYCHXQFFBCDRWU,34
1087,1164,8097,TUNUYLTHNUUUOG,66
1088,3313,1236,KGYQHSTSXSGVQSMRWBZW,23
1089,960,1625,NPIQVCTJTUJH,45
1090,3492,9600,CDNYMRGEGLGPAC,69
1091,3946,4352,BVZFIXSGTMVB,37
1092,6432,8965,BTOFGRXNCMEWAWUKMQ,36
1093,9726,4809,GKHKZEBQUTA,45
1094,7452,7106,MZHFUTMFREXKJQ,75
1095,2780,5207,HLFRNKORHNYA,30
